Index,HIP,Vmag,X,Y,Tipo,Name
1955,43798,5.75,478.9780120491005,202.62626443951513,Científica,HD  76376
1956,34360,5.75,280.6066370918134,175.6676459857257,Científica,HD  54309
1957,19525,5.75,108.30747183044764,558.8323469444234,Científica,HD  26311
1958,62894,5.75,900.0516244072128,39.60951820884529,Científica,HD 111904
1959,35152,5.75,314.32230517568973,427.1242840460168,Científica,*  53 Gem
1960,63024,5.75,805.8301010110486,511.672300635583,Científica,V* TU CVn
1961,56445,5.76,766.4173754334571,308.085533625504,Científica,*  89 Leo
1962,12692,5.76,292.04096934012796,692.0719348745085,Científica,*  11 Per
1963,68276,5.76,982.3254208231564,430.07219724400704,Científica,*  10 Boo
1964,65144,5.76,970.5830284402928,103.54274062939034,Científica,HD 115912
1965,76568,5.76,974.9736454455858,580.3540185769073,Científica,HD 139798
1966,44936,5.76,500.0789941234787,228.9768123785341,Científica,HD  78668
1967,30836,5.76,193.2220618416385,211.06170065341175,Científica,HD  45765
1968,72378,5.76,1150.751523995512,216.96044140085831,Científica,*  57 Hya
1969,42090,5.76,452.5991226296867,447.21411025208783,Científica,*  33 Lyn
1970,31737,5.76,260.28278213050186,445.5251551223364,Científica,*  53 Aur
1971,64445,5.76,932.5000104545994,368.77943142188826,Científica,HD 114780
1972,37329,5.76,381.9785338966896,107.01958572010726,Científica,* d03 Pup
1973,61379,5.76,897.6705135776559,109.8344831630609,Científica,HD 109409
1974,18212,5.76,225.9022978107789,626.7566773118256,Científica,HD  24240
1975,30069,5.76,226.09698406313868,119.22344081073132,Científica,HD  44323
1976,65420,5.76,983.2986564714964,298.5040681018279,Científica,*  66 Vir
1977,62576,5.76,856.2508087976722,429.4571563893692,Científica,*  30 Com
1978,29433,5.76,190.0749196532741,412.54878079249227,Científica,*  68 Ori
1979,51561,5.76,692.6174869968384,95.68210142552284,Científica,* s Vel A
1980,83367,5.76,1201.421542793343,564.834821914195,Científica,HD 154084
1981,72487,5.76,936.3127129471798,551.8257555109715,Científica,* h Boo
1982,38474,5.76,346.6339923233635,262.71486339431783,Científica,HD  64235
1983,80898,5.76,1192.645612615751,524.1339686947902,Científica,HD 149009
1984,25751,5.77,75.55133784888721,334.97092922815625,Científica,HD  36166
1985,37369,5.77,378.4001093593726,467.18375285631697,Científica,HD  61294
1986,32809,5.77,234.99162183784765,211.04081025387188,Científica,HD  49980
1987,40155,5.77,466.82656986149294,72.56908877135004,Científica,V* AH Vel
1988,34888,5.77,272.67747188669665,238.5183525505849,Científica,HD  55589
1989,46225,5.77,629.4453713358857,17.287752933003418,Científica,HD  81830
1990,35941,5.77,327.19004453456586,423.36019252455367,Científica,*  59 Gem
1991,81300,5.77,1321.962505576863,400.72150347947337,Científica,*  12 Oph
1992,81641,5.77,1303.4527303318189,441.4720018236055,Científica,*  37 Her
1993,68390,5.77,1062.5780058462217,214.57136046238855,Científica,*  48 Hya
1994,40344,5.77,434.201871753793,122.9621288654922,Científica,HD  69123
1995,20591,5.77,122.35174287618618,548.9486166105712,Científica,*  56 Per
1996,47013,5.77,581.197019210077,595.3692964248205,Científica,*  22 UMa
1997,54811,5.77,761.2554921646104,102.98540414734452,Científica,HD  97576
1998,25583,5.77,111.42604302245014,421.7954426996529,Científica,* 117 Tau
1999,64692,5.77,853.7271618223228,492.6544062173979,Científica,*  19 CVn
2000,50027,5.77,611.5295199875682,304.9410316489859,Científica,*  19 Sex
2001,59607,5.77,864.1990128485126,133.15211334759846,Científica,HD 106231
2002,76376,5.77,916.067737228939,603.2459268535779,Científica,HD 139493
2003,52452,5.77,669.0089764983579,308.11241446455375,Científica,*  35 Sex
2004,56078,5.77,780.3137541151186,190.03970816372455,Científica,HD  99922
2005,67663,5.77,1019.9989939318084,105.48268227235808,Científica,HD 120640
2006,29451,5.78,237.57975356215445,474.1986810761581,Científica,HD  42471
2007,72934,5.78,1159.3585372670825,296.3509333917146,Científica,* ksi01 Lib
2008,36362,5.78,340.9491399202963,138.60182583605413,Científica,HD  59550
2009,50078,5.78,672.1716312666103,65.48754089089867,Científica,HD  88842
2010,64332,5.78,961.508704272886,124.56834588093903,Científica,HD 114435
2011,21588,5.78,30.73119925432012,448.014855535988,Científica,*  89 Tau
2012,34215,5.78,261.74957303972633,341.2068102538164,Científica,HD  53510
2013,25041,5.78,73.90815503119846,377.036807238076,Científica,HD  34989
2014,58952,5.78,662.3092635485849,619.6480388430601,Científica,HD 104985
2015,31446,5.78,197.50290469227596,307.4434561233685,Científica,HD  46769
2016,32851,5.78,226.53853066984792,296.2602935606094,Científica,HD  49933
2017,36848,5.78,339.530642380792,160.26611884672693,Científica,HD  60666
2018,85699,5.78,644.8857388107438,674.3332156181632,Científica,*  24 UMi
2019,39221,5.78,470.6911526337712,550.8853468110651,Científica,HD  65301
2020,45122,5.78,562.7625919620519,80.28179289930517,Científica,HD  79275
2021,29388,5.78,316.96861018613316,543.6340232401039,Científica,*  41 Aur A
2022,43669,5.78,583.1198320988482,19.67927042398136,Científica,HD  76538
2023,35120,5.78,278.92892860588006,332.8738653679176,Científica,HD  56031
2024,33914,5.78,264.57393112211,372.0577142843056,Científica,HD  52556
2025,72208,5.78,1080.0019557150988,423.6624136493885,Científica,V* EK Boo
2026,60969,5.78,875.8711165676403,56.10497538843919,Científica,HD 108732
2027,18081,5.78,100.89154923660448,579.2873067518003,Científica,HD  24131
2028,37223,5.78,374.063822439611,115.22650228901452,Científica,* e Pup
2029,61498,5.78,903.2983468518368,131.594012463752,Científica,HD 109573
2030,27280,5.78,120.4707885771481,370.7337605754895,Científica,HD  38527
2031,42177,5.79,520.4938005353406,56.89577217797488,Científica,*  47 Vel
2032,51420,5.79,625.4980292421653,452.47531507685096,Científica,*  32 LMi
2033,22913,5.79,52.90260076679101,429.8539630433842,Científica,HD  31373
2034,23068,5.79,96.77858406301549,475.9459908046766,Científica,*  99 Tau
2035,27549,5.79,126.83138196046264,371.1742811320745,Científica,HD  39007
2036,17585,5.79,399.9033741600615,666.6672600737426,Científica,HD  23005
2037,15192,5.79,304.44900707019013,671.4459552075496,Científica,HD  20041
2038,60463,5.79,882.3163347953458,134.44879203085003,Científica,HD 107860
2039,37508,5.79,332.37524065017743,353.3429445379295,Científica,HD  61885
2040,35998,5.79,298.5826409045426,225.0524965181515,Científica,HD  58461
2041,52478,5.79,634.0675170183943,531.0808047484862,Científica,*  39 UMa
2042,28899,5.79,182.7418028703098,144.083202973688,Científica,HD  41843
2043,78649,5.79,1067.5790052344955,561.2077070353946,Científica,HD 144208
2044,45743,5.79,523.4811780609817,214.1246241149513,Científica,HD  80479
2045,31992,5.79,208.3692980708979,303.8891270832982,Científica,HD  47964
2046,23088,5.79,102.98048373699405,481.25451431682825,Científica,* k Tau
2047,76532,5.79,1244.750847452717,249.35865865433067,Científica,HD 139254
2048,36024,5.79,318.072397049595,168.81430048411517,Científica,HD  58612
2049,45915,5.79,545.562942501164,529.755951185329,Científica,V* CG UMa
2050,54863,5.79,723.4172011511041,326.02413447309516,Científica,HD  97605
2051,43603,5.79,510.9602993071904,112.18301776125963,Científica,HD  76110
2052,16591,5.79,140.40967670117914,617.1009223429337,Científica,V* IW Per
2053,30011,5.79,181.1151649639211,193.01758174846265,Científica,HD  44081
2054,64179,5.79,929.7671451687828,361.03409508915126,Científica,HD 114256
2055,63414,5.79,934.8430978773796,297.49543972396765,Científica,* k Vir
2056,36251,5.79,301.76412740172765,235.5787287838625,Científica,BD-11  1951
2057,48339,5.79,655.6032653489203,30.8593725495314,Científica,HD  85655
2058,54561,5.79,748.4218059232732,153.76975760308775,Científica,HD  97023
2059,13055,5.8,541.987603433945,683.0246753993907,Científica,HD  16458
2060,50493,5.8,687.056944919644,47.72120714055008,Científica,HD  89569
2061,56601,5.8,739.0513471013045,412.96321610277903,Científica,HD 100808
2062,18217,5.8,312.2379576229813,648.7502223640633,Científica,HD  24141
2063,52980,5.8,693.1142701164023,250.9963428901943,Científica,*  41 Sex
2064,79757,5.8,1131.5583403637638,542.2396245149315,Científica,* ups CrB
2065,72210,5.8,1148.85505546818,234.99678915265625,Científica,HD 129944
2066,72552,5.8,1030.0106697204903,484.2424094930495,Científica,HD 130917
2067,34975,5.8,271.23236545821015,274.9167488410923,Científica,HD  55775
2068,47943,5.8,560.3524454002954,312.7351032785464,Científica,HD  84542
2069,23916,5.8,27.458122750242794,279.8904392946718,Científica,HD  33224
2070,35984,5.8,406.5621601730792,529.9135008883135,Científica,HD  57646
2071,42028,5.8,425.4135878081627,274.8392467530354,Científica,HD  72660
2072,35785,5.8,418.961850104395,544.5689895388323,Científica,*  19 Lyn A
2073,111660,5.8,615.3451973551645,733.2531531468142,Científica,HD 214710
2074,28855,5.8,206.20438048922563,111.9013055380637,Científica,HD  41759
2075,59920,5.8,743.888595082855,526.5705328773095,Científica,HD 106884
2076,76878,5.8,1150.2091729172548,471.3763226206669,Científica,* tau07 Ser
2077,55716,5.8,740.0364488373929,341.98733094292044,Científica,HD  99196
2078,33248,5.8,249.77301513491537,193.54801179957977,Científica,*  17 CMa
2079,12239,5.8,398.7784757565669,697.9055886861793,Científica,HD  16024
2080,40866,5.8,408.18333126717897,379.7472363287689,Científica,HD  69994
2081,44256,5.8,594.5191900823517,18.12073694578424,Científica,HD  77615
2082,34339,5.8,336.5827338129354,90.8194093822735,Científica,* D Pup
2083,38848,5.8,361.9389459315041,361.1250620507018,Científica,*   1 Cnc
2084,47498,5.8,636.0771639762688,38.72933514555689,Científica,HD  84152
2085,44075,5.8,483.4263421364304,212.06506054709115,Científica,HD  76932
2086,37710,5.8,382.26581812771224,117.74739027287124,Científica,HD  62781
2087,25708,5.8,69.2803674066962,304.3981274156555,Científica,HD  36134
2088,55849,5.8,785.5165759118365,66.62015555868693,Científica,HD  99574
2089,65247,5.81,961.2807748227308,78.46344757917757,Científica,HD 116084
2090,77738,5.81,916.0828428351628,614.9655449333245,Científica,HD 142531
2091,67143,5.81,1035.565972286144,206.17003003715433,Científica,HD 119752
2092,86620,5.81,784.6474827562977,686.2078933211668,Científica,* psi01 Dra B
2093,50384,5.81,610.898465995668,384.2481306196409,Científica,*  39 Leo
2094,53762,5.81,738.5653601798542,103.99663298775808,Científica,HD  95347
2095,24732,5.81,465.9160433467024,643.3920412829683,Científica,HD  33541
2096,66563,5.81,1021.5695439474885,188.3214334966437,Científica,HD 118646
2097,35202,5.81,341.83348323273157,104.3916978757762,Científica,HD  56733
2098,64927,5.81,880.9415237418847,466.19020599019575,Científica,HD 115723
2099,68079,5.82,1028.0162782510724,107.26547187140751,Científica,HD 121416
2100,74096,5.82,1071.8664517116372,479.95025792617446,Científica,HD 134335
2101,41621,5.82,485.9094852541265,85.7223753306414,Científica,HD  72067
2102,76569,5.82,1246.1323671070256,261.88613085946747,Científica,HD 139329
2103,75944,5.82,1230.8607994020613,284.45585542959583,Científica,* zet03 Lib
2104,7078,5.82,471.66316151721554,720.0854044013049,Científica,*  38 Cas
2105,28992,5.82,203.40261972500093,118.69877626532474,Científica,HD  42054
2106,55581,5.82,780.3583507412701,50.75542852542026,Científica,HD  99022
2107,60584,5.82,741.3082481838463,542.6133394282749,Científica,*  71 UMa
2108,59728,5.82,864.24016035661,212.75558183434612,Científica,HD 106485
2109,31072,5.82,250.1839868033723,115.5594193435366,Científica,CD-35  2947
2110,78442,5.82,1239.579157080076,415.0701583304639,Científica,*   3 Her
2111,31173,5.82,264.18068894505166,464.03017690045147,Científica,V* WW Aur
2112,65536,5.82,722.0673424714008,614.2702874801407,Científica,HD 117187
2113,38159,5.82,431.4990542957907,68.48173890923493,Científica,V* QS Pup
2114,17891,5.82,362.4600815788386,660.0952417192794,Científica,HD  23523
2115,16340,5.82,216.39580500579132,643.4337787815425,Científica,HD  21551
2116,64822,5.82,969.3293436932668,116.94925746169184,Científica,HD 115331
2117,81289,5.83,1014.3628773292612,616.3975482787001,Científica,HD 150030
2118,58181,5.83,711.82572620882,536.4621912047194,Científica,*  66 UMa
2119,29575,5.83,154.63269150577557,288.53019229572254,Científica,HD  43023
2120,85379,5.83,1017.0697929497114,656.7294136356907,Científica,* x Her
2121,26396,5.83,164.28501169967564,465.5511426538072,Científica,HD  37098
2122,71573,5.83,878.6258906752064,574.3558277794825,Científica,HD 128998
2123,3299,5.83,477.69315664195074,747.4297778813516,Científica,HD   3856
2124,40077,5.83,472.7105835913329,64.40462654275214,Científica,HD  68657
2125,29379,5.83,204.3123060002491,435.51404553692714,Científica,*   5 Gem
2126,56035,5.83,674.2552925599923,554.1594233441039,Científica,HD  99747
2127,80351,5.83,1266.1596588338928,444.21654227506224,Científica,* o Her
2128,36812,5.83,310.83012975201376,306.95937720689324,Científica,* del03 CMi
2129,29629,5.83,155.86955951644026,283.8316065726561,Científica,HD  43157
2130,39380,5.83,405.9765119266384,135.9532162315931,Científica,HD  66598
2131,110787,5.83,620.8005396120815,718.7515426190924,Científica,* rho01 Cep
2132,45675,5.83,587.6887218168578,59.97253079110087,Científica,HD  80558
2133,48748,5.83,615.3726249888966,141.27339066885455,Científica,HD  86267
2134,73566,5.83,1175.6037147393515,212.4731313652209,Científica,*  60 Hya
2135,45559,5.83,517.5394536381762,219.52384368412257,Científica,HD  80050
2136,35749,5.83,287.74232631263294,263.46136417926067,Científica,HD  57749
2137,62512,5.83,751.528819071733,561.7560783999055,Científica,HD 111456
2138,70663,5.83,1078.543038331648,111.24406313854284,Científica,HD 126504
2139,50336,5.84,609.1679624742305,393.907521124532,Científica,HD  89024
2140,22407,5.84,136.64918334020814,523.6775716402364,Científica,HD  30453
2141,63143,5.84,782.5432056831982,539.3907862455549,Científica,HD 112486
2142,36721,5.84,331.68520603988355,171.35311829234246,Científica,HD  60345
2143,74539,5.84,1198.8234714216696,225.52392542193493,Científica,HD 135051
2144,52139,5.84,639.3268831060857,448.7048732562824,Científica,*  38 LMi
2145,56606,5.84,797.8083521512018,33.2266686125386,Científica,HD 100929
2146,61916,5.84,907.2978444241072,103.78443677920347,Científica,HD 110287
2147,23883,5.84,99.62662382848517,457.5402519201981,Científica,* 105 Tau
2148,19454,5.84,584.8278959552372,671.0008231074175,Científica,HD  22701
2149,34758,5.84,282.840940478894,190.42841570843456,Científica,HD  55344
2150,35025,5.84,304.98771268052616,413.5690097791864,Científica,*  52 Gem
2151,64623,5.84,956.708925872416,93.31650099799462,Científica,HD 114971
2152,76594,5.84,949.0639643753624,592.0486755205209,Científica,HD 139906
2153,69829,5.84,1033.2783717610955,410.3808851441373,Científica,V* CY Boo
2154,78168,5.84,1282.0615704379534,268.4745700784513,Científica,HD 142883
2155,52922,5.85,734.3962916105271,37.12726840125217,Científica,HD  93943
2156,74100,5.85,1155.761434931445,130.92431262838767,Científica,HD 133937
2157,72959,5.85,1155.341663436651,182.41579106881863,Científica,HD 131432
2158,76509,5.85,917.9566814451808,603.7009423194337,Científica,HD 139778
2159,44406,5.85,478.6727061077651,315.6523063374062,Científica,HD  77445
2160,21604,5.85,53.92308518529349,473.4384006680768,Científica,V* HU Tau
2161,45386,5.85,547.5167192536001,119.26066414456857,Científica,* k01 Vel
2162,48734,5.85,578.7130122568036,322.6240810613064,Científica,*  10 Sex
2163,57841,5.85,824.5214449619823,165.7117966995772,Científica,HD 103026
2164,59608,5.85,829.4294687686387,346.63727976780496,Científica,*  12 Vir
2165,66798,5.85,772.5813251217086,591.674090069108,Científica,HD 119476
2166,77370,5.85,917.1425496232264,611.341781672643,Científica,HD 141675
2167,33377,5.85,351.56526471568327,515.4274594806067,Científica,* psi09 Aur
2168,34819,5.85,299.57306991176523,410.7358757368628,Científica,*  48 Gem
2169,12686,5.85,276.1639690103492,690.7558584094666,Científica,HD  16735
2170,45314,5.85,560.8125039400547,91.02142915538826,Científica,HD  79694
2171,52948,5.85,692.7812549581015,246.8775368152747,Científica,HD  93833
2172,43370,5.86,486.106741714638,152.67331281293482,Científica,HD  75629
2173,21972,5.86,258.03657952039936,596.1669742565101,Científica,HD  29721
2174,69929,5.86,1097.1129652468385,250.26268807394155,Científica,V* CS Vir
2175,61420,5.86,846.4503842599448,401.5041444202959,Científica,HD 109519
2176,33937,5.86,267.428236473051,378.4334333818424,Científica,HD  52609
2177,61720,5.86,911.6821510261778,174.4200654905759,Científica,HD 109960
2178,31039,5.86,388.7704350295953,572.6168510360403,Científica,*   6 Lyn
2179,79098,5.86,1301.495979883876,255.3104093081469,Científica,HD 144844
2180,23475,5.86,17.996362567601857,310.4227813822841,Científica,HD  32393
2181,46618,5.86,544.1939916113386,215.7700099773981,Científica,HD  82232
2182,116380,5.86,565.2535363792219,744.4533769464996,Científica,HD 221861
2183,71182,5.86,1064.2263455396703,77.22978201472195,Científica,HD 127501
2184,72567,5.86,1051.6345224179292,464.54246849652577,Científica,HD 130948
2185,46736,5.86,573.5775377384524,129.00872878875165,Científica,HD  82514
2186,53778,5.86,716.4165234111955,230.22376955632296,Científica,HD  95314
2187,35347,5.86,368.7398367952859,77.3879400068167,Científica,* M Pup
2188,29616,5.86,188.67656159348843,402.0583239261842,Científica,HD  42954
2189,36399,5.86,302.0661471840804,254.94674752028249,Científica,HD  59380
2190,82172,5.86,1056.986429394305,611.8245846456875,Científica,V* V636 Her
2191,48893,5.86,596.8681417265303,597.5358175715971,Científica,HD  85841
2192,38712,5.86,353.51143874700176,329.32838171900016,Científica,HD  64685
2193,40357,5.86,467.62503565523537,76.4807896042862,Científica,HD  69302
2194,49893,5.86,597.8263802265851,445.2487187181335,Científica,HD  88231
2195,77052,5.86,1218.2653435482518,394.83527711129096,Científica,* psi Ser
2196,3750,5.86,515.746186101264,726.5219851709783,Científica,HD   4440
2197,86219,5.87,782.3163831984059,684.5670334015775,Científica,HD 161178
2198,39184,5.87,482.9860079867317,37.86546184490808,Científica,HD  66441
2199,35626,5.87,311.3745870028096,165.46267288677768,Científica,V* MZ CMa
2200,46652,5.87,535.0071041135958,429.57296164285606,Científica,*   7 LMi
2201,62641,5.87,830.4028247672317,471.031942086467,Científica,V* DT CVn
2202,55763,5.87,779.6115491217361,132.6657619823621,Científica,HD  99333
2203,39191,5.87,381.49197900907546,404.18813329649225,Científica,* ome Cnc
2204,69965,5.87,1097.6735290317015,214.75642825147432,Científica,HD 125276
2205,67836,5.87,1004.2590546807309,73.60952867965256,Científica,HD 120908
2206,52841,5.87,708.1319926742697,154.1102263204323,Científica,HD  93657
2207,62360,5.87,925.2630181666364,162.54792850758554,Científica,HD 111032
2208,26487,5.87,100.49896032774318,363.9664634225654,Científica,HD  37320
2209,77909,5.87,1274.5083899679466,241.57910949576095,Científica,*   3 Sco
2210,30666,5.87,179.8548124404522,297.1397421878623,Científica,HD  45320
2211,28011,5.87,118.94891236505386,288.88248120204383,Científica,HD  39910
2212,37915,5.87,391.9733729686294,109.17737641472044,Científica,HD  63215
2213,36444,5.87,431.43725974666046,39.2728763467216,Científica,HD  60060
2214,31665,5.87,386.56977801558617,565.2064553967801,Científica,*  11 Lyn
2215,5926,5.87,492.0036551499395,721.5199996899569,Científica,HD   7389
2216,32753,5.87,244.5045171224028,380.1845863114383,Científica,*  33 Gem
2217,27533,5.87,130.12371343842815,183.48763506149436,Científica,HD  39190
2218,35341,5.87,356.51523696673837,484.8694700635773,Científica,*  64 Aur
2219,21323,5.88,97.99226564049512,518.080082579367,Científica,HD  28929
2220,62402,5.88,740.8292645646725,570.9800880434811,Científica,HD 111270
2221,31946,5.88,481.3099952019079,617.785346537257,Científica,HD  46509
2222,73310,5.88,1166.8839673100035,301.9565079303965,Científica,*  18 Lib
2223,53723,5.88,716.9380966457048,220.50480522969465,Científica,HD  95234
2224,19129,5.88,414.1375966916492,659.9585725169419,Científica,HD  25274
2225,41935,5.88,452.63085035934114,454.5132026455621,Científica,HD  72184
2226,65323,5.88,980.6645803731204,299.21988918542024,Científica,*  65 Vir
2227,104171,5.88,693.4186950008284,743.8629344252997,Científica,HD 201636
2228,55086,5.88,679.9323571799778,501.2351637932842,Científica,HD  97989
2229,65550,5.88,847.2666233362465,516.8944262988957,Científica,HD 116957
2230,30545,5.88,177.4537210044773,300.4892498565668,Científica,HD  45067
2231,40305,5.88,473.93267463759474,537.569589671358,Científica,HD  68077
2232,24203,5.88,40.88091875397934,338.7958956251655,Científica,HD  33646
2233,29852,5.88,234.86916798867415,103.59178511486738,Científica,HD  43940
2234,74901,5.88,1182.6043696041263,365.65206703691183,Científica,HD 136028
2235,71353,5.88,1105.071908840433,136.0034560235358,Científica,HD 127971
2236,67194,5.88,891.706168952265,504.7811454346632,Científica,HD 120047
2237,26865,5.88,113.78835873143588,187.6306034379063,Científica,*  12 Lep
2238,29679,5.88,172.27390637954838,196.943803306266,Científica,HD  43396
2239,30972,5.88,324.53850931308193,527.3843308202927,Científica,*  47 Aur
2240,44024,5.88,546.5550048244137,70.103158803351,Científica,HD  77020
2241,31159,5.88,195.3209781564329,328.8404913519916,Científica,*  12 Mon
2242,61558,5.88,894.0468142572258,282.82992958460244,Científica,* f Vir
2243,28854,5.88,139.5185153527232,254.57505161203125,Científica,HD  41547
2244,33415,5.88,353.9183180216423,517.1125165242447,Científica,HD  50763
2245,73493,5.88,1157.251176993045,157.1601843138935,Científica,HD 132604
2246,46620,5.88,624.4666654144822,32.83364010383864,Científica,V* V482 Car
2247,50685,5.88,610.3590857671082,579.7096134261416,Científica,V* EN UMa
2248,79357,5.89,1032.9127089340925,586.8975688330603,Científica,HD 145931
2249,114745,5.89,587.7971431824667,736.1904977399081,Científica,HD 219485
2250,14502,5.89,373.8399856575792,682.7701243577187,Científica,HD  19065
2251,43121,5.89,449.9279140447219,337.94897847585196,Científica,*  50 Cnc
2252,41676,5.89,523.6818509687309,580.3367224323991,Científica,HD  71088
2253,54537,5.89,678.5066621488932,474.0017504935879,Científica,HD  96834
2254,42008,5.89,423.9068242705851,306.05001447376947,Científica,HD  72561
2255,56287,5.89,790.0136370351562,7.387002495867142,Científica,HD 100382
2256,40875,5.89,484.5995693546249,541.8304506064171,Científica,*  30 Lyn
2257,69493,5.89,1067.3830704793409,335.10563613237036,Científica,HD 124425
2258,52043,5.89,716.427783717153,44.83011086979491,Científica,HD  92287
2259,41081,5.89,505.6514616276488,50.0706964509816,Científica,HD  71043
2260,50860,5.89,616.7439014232128,430.7032097386004,Científica,*  27 LMi
2261,28139,5.89,142.44551946397763,376.9410421033249,Científica,HD  40020
2262,63033,5.89,931.9924483174336,114.10929879041382,Científica,HD 112164
2263,112833,5.89,613.3430780247911,690.3763249736442,Científica,HD 217157
2264,37031,5.89,316.3761114265174,318.4308879188508,Científica,HD  60803
2265,38267,5.89,450.01733450395096,52.24128750223329,Científica,HD  64225
2266,77442,5.89,1106.5951562082594,518.0026435684318,Científica,V* R CrB
2267,72432,5.89,1138.6634696512897,163.46675868260107,Científica,V* V768 Cen
2268,37752,5.89,389.1983988091305,108.97795229540026,Científica,HD  62893
2269,67605,5.89,924.3077918830204,481.02080270865446,Científica,HD 120819
2270,24162,5.89,35.67196854838515,317.4594050757594,Científica,HD  33608
2271,58858,5.89,795.453446158297,391.9756898170473,Científica,*   2 Com
2272,28271,5.89,128.70558133819767,323.97833500553355,Científica,*  59 Ori
2273,65241,5.89,962.4510291790344,343.91177034116185,Científica,*  64 Vir
2274,44307,5.89,488.0158496467456,425.55992085115474,Científica,*  66 Cnc
2275,58103,5.89,820.0054746971198,24.49851689491002,Científica,HD 103516
2276,28343,5.9,312.9444824961009,554.0577347900548,Científica,HD  40084
2277,78877,5.9,1296.7212430013076,255.00916976978817,Científica,HD 144334
2278,27973,5.9,210.08803775000828,478.339995009692,Científica,HD  39586
2279,33372,5.9,245.86773152445593,347.49038127916526,Científica,HD  51104
2280,64515,5.9,951.1364585745496,85.04452571129433,Científica,HD 114772
2281,42614,5.9,521.1814278861951,66.44002637400618,Científica,HD  74273
2282,68092,5.9,1032.4559816554824,337.41220824939353,Científica,*  92 Vir
2283,36640,5.9,308.03394163201494,248.20457219204275,Científica,HD  59984
2284,35476,5.9,282.2998277685225,306.6225488474929,Científica,HD  56989
2285,71571,5.9,1056.116959228416,433.79121784255017,Científica,HD 128750
2286,97122,5.9,766.4021715063953,730.9195078115132,Científica,HD 187340
2287,43894,5.9,490.02246048475354,460.8186196519252,Científica,HD  76292
2288,60030,5.9,854.0375416760066,300.51256396229815,Científica,*  13 Vir
2289,37995,5.9,354.2158488849341,181.9481698110018,Científica,HD  63271
2290,74386,5.9,1104.7850521087676,455.2014826311645,Científica,HD 134943
2291,24294,5.9,36.280708435184785,294.72521830817334,Científica,HD  33833
2292,73087,5.9,1098.582349473789,425.85966502074393,Científica,HD 131951
2293,28823,5.9,278.5195004521868,523.1142835270095,Científica,*  39 Aur
2294,39251,5.9,416.9998344695593,113.65389457160684,Científica,HD  66358
2295,57606,5.9,779.1715254641524,358.33962442617747,Científica,HD 102590
2296,55249,5.9,738.7363301728491,299.58787801717705,Científica,*  76 Leo
2297,47544,5.9,551.2040467045215,418.9043060089473,Científica,V* DR Leo
2298,36143,5.9,344.8660033844757,125.49188627828109,Científica,HD  59026
2299,48519,5.9,574.849013852358,309.7337619676767,Científica,HD  85709
2300,72296,5.9,1132.4305024256018,154.34552067414472,Científica,HD 130055
2301,20873,5.9,10.531021286391448,448.1468537674601,Científica,*  76 Tau
2302,34982,5.9,273.89439801967455,244.88935423726383,Científica,HD  55832
2303,75696,5.9,865.4354915748918,616.2227308265831,Científica,HD 138265
2304,53530,5.9,738.8502474461561,74.14604061403631,Científica,V* IW Vel
2305,51556,5.9,631.1030300234435,424.66118868901583,Científica,*  33 LMi
2306,83478,5.91,1285.2337274470187,510.8797099949245,Científica,*  33 Oph
2307,66454,5.91,997.970995901406,106.86081370797044,Científica,HD 118354
2308,62861,5.91,911.986870747652,64.31018642051407,Científica,HD 111884
2309,62103,5.91,901.903796427564,303.0996669706111,Científica,HD 110646
2310,51610,5.91,693.1098049469576,97.64079518080578,Científica,HD  91437
2311,33421,5.91,303.14939560672565,459.95109358577906,Científica,HD  51000
2312,21452,5.91,377.2403822573188,639.1449801673984,Científica,HD  28780
2313,20417,5.91,34.24431999637125,487.00031275808647,Científica,HD  27639
2314,67782,5.91,949.936625075188,457.1137301656996,Científica,HD 121164
2315,39995,5.91,476.11367101968176,545.8407661713618,Científica,HD  67224
2316,82350,5.91,1269.64913611146,496.91800557714674,Científica,HD 151862
2317,59517,5.91,842.1124344342945,26.646021761948184,Científica,HD 106068
2318,64246,5.91,854.6331433006455,481.2893553629423,Científica,*  17 CVn
2319,64226,5.91,915.9406545987038,390.6961712499484,Científica,HD 114326
2320,20380,5.91,304.39477728697386,628.5509564505126,Científica,HD  27322
2321,64580,5.91,932.1976759410852,47.577171966437426,Científica,HD 114835
2322,53423,5.91,695.5797610799326,292.51404710074195,Científica,*  55 Leo
2323,46482,5.91,634.7112134132664,16.364878327363925,Científica,HD  82347
2324,42452,5.91,491.0200393497424,517.3312184791882,Científica,HD  73171
2325,60308,5.91,864.7741218153076,56.379663794276766,Científica,HD 107543
2326,35509,5.91,285.8763689456367,327.90291644360724,Científica,HD  57006
2327,95038,5.91,888.0662441474738,741.2545890690449,Científica,HD 182190
2328,100017,5.91,761.612548770917,748.0488805259272,Científica,HD 193664
2329,50103,5.91,655.5952792148103,113.67802520256,Científica,HD  88809
2330,73350,5.91,1135.9502345412254,381.05267434467765,Científica,HD 132525
2331,53257,5.91,633.9024681902218,585.3321985206785,Científica,HD  94132
2332,29678,5.91,179.55873484940977,381.24950106969777,Científica,HD  43112
2333,23408,5.91,22.12364919243264,341.75350358516397,Científica,HD  32263
2334,46734,5.91,567.1389842141042,145.50685613454755,Científica,* zet02 Ant
2335,73507,5.91,854.1209356068098,603.7661779949983,Científica,HD 133388
2336,49812,5.91,615.123347370107,249.12296677606395,Científica,*  17 Sex
